customer_id,avg_distance_to_shops,min_distance_to_shops,max_distance_to_shops,products_purchased,unique_products_purchased,amount_purchased,avg_purchase,avg_price,shops_used,distance_shop_1,distance_shop_2,distance_shop_3,distance_shop_4,distance_shop_5,products_purchased_shop_1,products_purchased_shop_2,products_purchased_shop_3,products_purchased_shop_4,products_purchased_shop_5,unique_products_purchased_shop_1,unique_products_purchased_shop_2,unique_products_purchased_shop_3,unique_products_purchased_shop_4,unique_products_purchased_shop_5,amount_purchased_shop_1,amount_purchased_shop_2,amount_purchased_shop_3,amount_purchased_shop_4,amount_purchased_shop_5,avg_purchase_shop_1,avg_purchase_shop_2,avg_purchase_shop_3,avg_purchase_shop_4,avg_purchase_shop_5,avg_price_shop_1,avg_price_shop_2,avg_price_shop_3,avg_price_shop_4,avg_price_shop_5
13532,1333.3726,1081.1426,2128.3987,3477.0,511.0,6834.121,10.402011,3.091481,3.0,1350.5806,2128.3987,1081.1426,2831.471,1164.602,516,114,2847,0,0,273,88,296,0,0,1903.316,251.86,4678.9453,0.0,0.0,6.9718533,2.8620455,15.807247,0.0,0.0,4.2148094,2.2842045,2.2954392,0.0,0.0
47453,928.7236,149.32774,1852.3434,1402.0,300.0,2339.548,6.0297627,2.4330153,4.0,1852.3434,1478.0183,149.32774,2841.7686,1072.4021,316,25,1057,0,4,158,23,204,0,3,719.971,49.417,1562.392,0.0,7.768,4.5567784,2.1485653,7.6587844,0.0,2.5893333,2.9949176,2.0641305,2.0401764,0.0,2.3806667
56197,2990.33,2980.0173,3041.8936,7.0,6.0,15.961,2.6601667,1.7121667,2.0,3041.8936,2980.0173,2915.8032,4639.158,3150.0469,2,5,0,0,0,1,5,0,0,0,11.376,4.585,0.0,0.0,0.0,11.376,0.917,0.0,0.0,0.0,5.688,0.917,0.0,0.0,0.0
13660,860.3678,620.0508,883.7899,7018.0,760.0,17230.512,20.961693,3.9779038,2.0,883.7899,3117.3022,1492.2975,1206.5482,620.0508,6914,0,0,0,104,749,0,0,0,73,17004.352,0.0,0.0,0.0,226.161,22.702738,0.0,0.0,0.0,3.098096,4.150156,0.0,0.0,0.0,2.210548
13891,2735.3818,1968.7311,3049.0117,446.0,178.0,1031.207,4.752106,2.2976499,2.0,1968.7311,3049.0117,1667.3438,1686.6842,1323.4011,80,366,0,0,0,63,154,0,0,0,179.855,851.352,0.0,0.0,0.0,2.8548412,5.5282598,0.0,0.0,0.0,2.2903175,2.3006494,0.0,0.0,0.0
40832,1862.2045,791.5642,4031.2683,258.0,103.0,538.495,4.682565,3.0880783,3.0,4031.2683,791.5642,2418.8503,5100.4297,3337.4993,67,189,2,0,0,37,76,2,0,0,197.527,337.119,3.849,0.0,0.0,5.3385677,4.435776,1.9245,0.0,0.0,4.312189,2.52275,1.9245,0.0,0.0
4067,2390.899,1529.5002,3765.9246,1426.0,391.0,3542.01,8.767351,3.5936782,3.0,2385.5767,3765.9246,2396.4353,1529.5002,1934.2424,1404,9,0,13,0,383,9,0,12,0,3500.056,19.371,0.0,22.583,0.0,9.138528,2.1523333,0.0,1.8819166,0.0,3.6830862,2.1523333,0.0,1.8210833,0.0
22766,1165.3711,356.345,2824.052,5040.0,717.0,11384.348,9.195758,3.0652883,5.0,1655.592,1602.1288,356.345,2824.052,1005.61633,2205,88,2215,17,515,567,74,373,15,209,6104.233,222.673,3998.565,26.424,1032.453,10.765843,3.0090947,10.720014,1.7616,4.9399667,3.9770176,2.6092026,2.2948017,1.6982,2.2265215
40802,2423.02,2054.5603,2426.3174,4621.0,837.0,11307.992,13.398095,3.720871,3.0,2426.3174,2241.4692,2054.5603,3990.8396,2370.3525,4611,5,5,0,0,834,5,5,0,0,11263.766,31.995,12.231,0.0,0.0,13.505714,6.399,2.4462,0.0,0.0,3.712457,6.399,2.4462,0.0,0.0
57711,2271.0256,1240.988,3954.2576,748.0,351.0,1739.406,4.026403,2.5387568,2.0,1240.988,3954.2576,2330.2864,384.98166,1441.8695,523,225,0,0,0,268,164,0,0,0,1248.686,490.72,0.0,0.0,0.0,4.659276,2.9921951,0.0,0.0,0.0,2.6621344,2.3371403,0.0,0.0,0.0
49287,2660.79,692.0924,3948.6465,907.0,301.0,1844.678,4.646544,2.6293602,2.0,3948.6465,692.0924,2299.4248,4962.769,3223.3408,549,358,0,0,0,240,157,0,0,0,1245.223,599.455,0.0,0.0,0.0,5.1884294,3.8181846,0.0,0.0,0.0,2.931325,2.167758,0.0,0.0,0.0
36007,1159.7197,751.1743,3804.6296,4056.0,608.0,10466.915,15.103773,2.9974155,3.0,3804.6296,751.1743,2095.1257,4667.449,3009.1418,128,3915,13,0,0,87,593,13,0,0,289.881,10150.055,26.979,0.0,0.0,3.3319654,17.11645,2.0753076,0.0,0.0,2.7011838,3.061091,2.0753076,0.0,0.0
34599,1535.8286,439.30008,1929.6254,2819.0,460.0,8549.497,16.730913,5.208998,3.0,1686.93,1929.6254,439.30008,2397.888,798.9532,2693,17,109,0,0,430,16,65,0,0,8343.633,41.92,163.944,0.0,0.0,19.403797,2.62,2.5222154,0.0,0.0,5.811602,2.581625,1.8692769,0.0,0.0
37137,1620.1025,349.3202,4524.8267,1881.0,560.0,4618.656,5.5579495,2.8563142,5.0,3546.7449,349.3202,1873.6836,4524.8267,2798.4507,315,1342,54,10,160,205,451,49,10,116,928.428,3245.972,126.551,20.386,297.319,4.528917,7.197277,2.5826735,2.0386,2.5630949,3.3846488,2.913468,2.3457756,2.0386,1.9865603
21571,2246.544,1348.389,2685.685,2700.0,564.0,6555.123,8.858274,2.906565,3.0,2685.685,2017.0337,1348.389,2958.8528,1798.6285,593,2083,24,0,0,275,444,21,0,0,1610.44,4895.227,49.456,0.0,0.0,5.8561454,11.025286,2.3550477,0.0,0.0,3.213,2.7547388,2.103762,0.0,0.0
2354,2037.0234,1576.8035,2455.411,10089.0,986.0,23601.33,14.787801,3.237252,4.0,2455.411,1576.8035,1606.7756,3914.413,2153.491,5888,4020,178,0,3,830,645,118,0,3,13643.487,9602.052,339.715,0.0,16.076,16.437937,14.886903,2.8789406,0.0,5.358667,3.6210144,2.927938,2.174712,0.0,5.358667
38531,1909.1028,1684.2013,3192.0637,500.0,277.0,1324.128,4.4885697,2.8547661,2.0,1684.2013,2026.5973,1290.659,3192.0637,1520.9242,438,0,0,62,0,251,0,0,44,0,1214.718,0.0,0.0,109.41,0.0,4.839514,0.0,0.0,2.4865909,0.0,3.0112152,0.0,0.0,1.9622954,0.0
25686,2203.0176,886.17065,3543.3975,857.0,267.0,2368.716,7.0080357,3.0458846,3.0,1494.1154,3543.3975,1973.4576,886.17065,1240.4608,545,303,0,9,0,212,119,0,7,0,1453.529,896.35504,0.0,18.832,0.0,6.856269,7.532395,0.0,2.6902857,0.0,3.0922925,3.0174453,0.0,2.1238573,0.0
45201,1891.1116,1781.273,3744.9177,6101.0,834.0,14133.179,16.133766,3.325749,2.0,1781.273,3744.9177,2210.4844,898.19714,1525.5524,6044,57,0,0,0,827,49,0,0,0,14009.358,123.821,0.0,0.0,0.0,16.939974,2.5269592,0.0,0.0,0.0,3.3934703,2.1827755,0.0,0.0,0.0
8344,2428.912,2427.7268,2431.125,408.0,224.0,1280.71,4.963992,3.626748,2.0,2431.125,2427.7268,1419.6337,2502.6155,1588.0737,125,283,0,0,0,90,168,0,0,0,561.421,719.289,0.0,0.0,0.0,6.238011,4.281482,0.0,0.0,0.0,5.303389,2.7285476,0.0,0.0,0.0
16837,1457.5975,1332.0101,2336.7095,68.0,53.0,257.304,4.594714,4.2329288,2.0,1332.0101,2336.7095,742.63995,1976.8065,447.26657,60,8,0,0,0,49,7,0,0,0,244.529,12.775,0.0,0.0,0.0,4.990388,1.825,0.0,0.0,0.0,4.5895104,1.7368572,0.0,0.0,0.0
28249,2936.184,2769.6152,4435.3047,11.0,10.0,30.137,3.0137,2.3348,2.0,4435.3047,1183.0502,2769.6152,5409.6274,3694.3657,1,0,10,0,0,1,0,9,0,0,1.341,0.0,28.796,0.0,0.0,1.341,0.0,3.1995556,0.0,0.0,1.341,0.0,2.4452221,0.0,0.0
23862,2798.2166,1876.8553,2817.4902,1748.0,399.0,4481.509,10.670259,3.1006453,3.0,2817.4902,1876.8553,2098.9304,4329.856,2607.0696,1707,1,0,0,40,385,1,0,0,34,4407.561,14.802,0.0,0.0,59.146,11.448211,14.802,0.0,0.0,1.7395883,3.208935,14.802,0.0,0.0,1.5302647
32276,2748.722,2537.3853,2920.4329,67.0,55.0,153.225,2.6418104,2.2928793,2.0,2920.4329,2537.3853,1811.4813,2897.8862,2074.638,39,28,0,0,0,32,26,0,0,0,104.865,48.36,0.0,0.0,0.0,3.2770312,1.86,0.0,0.0,0.0,2.7303438,1.7544615,0.0,0.0,0.0
57791,1873.9635,1873.9635,1873.9635,37.0,27.0,82.551,3.0574443,1.9843704,1.0,4754.142,1873.9635,3363.2898,6035.3657,4218.6577,0,37,0,0,0,0,27,0,0,0,0.0,82.551,0.0,0.0,0.0,0.0,3.0574443,0.0,0.0,0.0,0.0,1.9843704,0.0,0.0,0.0
54327,1442.8812,792.5076,2912.9966,505.0,277.0,1420.67,4.538882,2.9677253,2.0,792.5076,2912.9966,1285.77,1433.9949,385.1681,378,127,0,0,0,217,96,0,0,0,1134.048,286.622,0.0,0.0,0.0,5.2260275,2.9856458,0.0,0.0,0.0,3.2276268,2.3802395,0.0,0.0,0.0
41243,4931.8193,2330.5156,5523.8374,217.0,153.0,525.836,3.1114557,2.610065,3.0,5523.8374,2330.5156,3955.523,6641.741,4868.569,172,23,22,0,0,128,22,19,0,0,441.489,42.663,41.684,0.0,0.0,3.449133,1.9392272,2.1938946,0.0,0.0,2.8083282,1.9111818,2.0836315,0.0,0.0
26069,3454.904,3454.904,3454.904,6.0,6.0,12.253,2.0421667,2.0421667,1.0,1003.34454,3454.904,1832.4691,863.08765,960.7863,0,6,0,0,0,0,6,0,0,0,0.0,12.253,0.0,0.0,0.0,0.0,2.0421667,0.0,0.0,0.0,0.0,2.0421667,0.0,0.0,0.0
4849,2291.0955,1980.5912,2889.1501,202.0,139.0,373.486,2.523554,2.039669,3.0,2178.2205,2889.1501,1625.2585,1980.5912,1452.1451,166,27,0,9,0,113,26,0,9,0,308.91,51.903,0.0,12.673,0.0,2.7337167,1.9962692,0.0,1.4081111,0.0,2.105699,1.9713076,0.0,1.4081111,0.0
33368,699.8522,189.1577,2576.1323,3407.0,538.0,6909.71,9.044123,2.7591805,3.0,1017.3591,2576.1323,950.0691,1746.84,189.1577,763,59,0,0,2585,327,50,0,0,387,2086.146,171.815,0.0,0.0,4651.749,6.3796515,3.4363,0.0,0.0,12.020023,3.468529,3.13268,0.0,0.0,2.111553
60330,3671.43,3671.43,3671.43,120.0,78.0,294.448,3.7749743,2.9562948,1.0,3671.43,2021.3165,2144.4502,3956.8337,2777.4866,120,0,0,0,0,78,0,0,0,0,294.448,0.0,0.0,0.0,0.0,3.7749743,0.0,0.0,0.0,0.0,2.9562948,0.0,0.0,0.0,0.0
49390,2231.445,2231.445,2231.445,126.0,77.0,223.253,2.8993895,1.8222858,1.0,1973.1194,2231.445,965.41284,2294.9268,1103.1024,0,126,0,0,0,0,77,0,0,0,0.0,223.253,0.0,0.0,0.0,0.0,2.8993895,0.0,0.0,0.0,0.0,1.8222858,0.0,0.0,0.0
25968,2415.188,1195.066,4559.3306,6723.0,773.0,15624.355,13.365573,3.9338264,4.0,3183.463,1195.066,2010.3691,4559.3306,2749.2764,3412,3247,0,21,43,653,457,0,20,39,9032.903,6485.199,0.0,31.667,74.586,13.83293,14.190807,0.0,1.58335,1.9124615,5.2333736,2.3673654,0.0,1.52595,1.7652564
55749,1621.356,1621.356,1621.356,219.0,133.0,571.493,4.29694,2.6467896,1.0,1621.356,3264.3176,1746.1715,1246.6543,1152.0172,219,0,0,0,0,133,0,0,0,0,571.493,0.0,0.0,0.0,0.0,4.29694,0.0,0.0,0.0,0.0,2.6467896,0.0,0.0,0.0,0.0
4050,2052.9353,1990.7234,2259.9097,428.0,200.0,923.673,4.105213,2.6539779,2.0,2259.9097,1990.7234,985.45935,2636.97,1370.8434,62,366,0,0,0,52,173,0,0,0,199.366,724.307,0.0,0.0,0.0,3.8339615,4.1867456,0.0,0.0,0.0,3.3624423,2.4410288,0.0,0.0,0.0
3980,1831.1942,1489.6814,3109.6565,123.0,63.0,214.5,2.9791667,2.131736,4.0,1774.0879,3109.6565,1651.266,1489.6814,1188.7948,105,5,7,6,0,54,5,7,6,0,189.805,7.303,7.419,9.973,0.0,3.5149074,1.4606,1.0598571,1.6621667,0.0,2.385,1.4606,1.0598571,1.6621667,0.0
24358,815.1471,465.79813,2464.2388,203.0,139.0,602.233,3.910604,3.1646233,4.0,793.148,2464.2388,957.3897,2113.61,465.79813,158,3,24,0,18,116,3,20,0,15,523.236,7.675,38.319,0.0,33.003,4.5106554,2.5583334,1.91595,0.0,2.2002,3.609026,2.5583334,1.67255,0.0,1.8386
12105,2015.0696,2015.0696,2015.0696,205.0,125.0,678.796,5.430368,3.492592,1.0,2015.0696,2152.9116,1688.2756,3567.0166,1942.216,205,0,0,0,0,125,0,0,0,0,678.796,0.0,0.0,0.0,0.0,5.430368,0.0,0.0,0.0,0.0,3.492592,0.0,0.0,0.0,0.0
36941,2020.2565,2020.2565,2020.2565,145.0,61.0,373.825,6.1282787,2.8452623,1.0,3589.4534,2020.2565,2077.5828,3865.457,2695.807,0,145,0,0,0,0,61,0,0,0,0.0,373.825,0.0,0.0,0.0,0.0,6.1282787,0.0,0.0,0.0,0.0,2.8452623,0.0,0.0,0.0
42755,2482.3489,2482.3489,2482.3489,240.0,77.0,754.658,9.800754,6.76787,1.0,2482.3489,3326.5557,2097.495,1959.161,1848.9796,240,0,0,0,0,77,0,0,0,0,754.658,0.0,0.0,0.0,0.0,9.800754,0.0,0.0,0.0,0.0,6.76787,0.0,0.0,0.0,0.0
56797,704.93933,452.39682,2818.3213,314.0,175.0,795.779,4.4706683,2.5749214,2.0,2818.3213,452.39682,1174.9283,3861.255,2094.595,23,291,0,0,0,19,159,0,0,0,54.329998,741.449,0.0,0.0,0.0,2.8594737,4.6632013,0.0,0.0,0.0,2.6434736,2.5667295,0.0,0.0,0.0
50085,1418.8348,1418.8348,1418.8348,4.0,4.0,13.609,3.40225,3.40225,1.0,1418.8348,2831.7727,1286.819,1545.1963,754.2956,4,0,0,0,0,4,0,0,0,0,13.609,0.0,0.0,0.0,0.0,3.40225,0.0,0.0,0.0,0.0,3.40225,0.0,0.0,0.0,0.0
52741,3115.2532,3115.2532,3115.2532,1048.0,355.0,2631.098,7.411544,2.7061408,1.0,3115.2532,2282.9644,1814.7017,3231.5398,2238.721,1048,0,0,0,0,355,0,0,0,0,2631.098,0.0,0.0,0.0,0.0,7.411544,0.0,0.0,0.0,0.0,2.7061408,0.0,0.0,0.0,0.0
39704,1477.8271,1305.7328,4562.288,474.0,238.0,1447.334,5.8834715,3.6398618,2.0,1305.7328,4562.288,2999.252,1396.1963,2104.5234,458,16,0,0,0,233,13,0,0,0,1410.817,36.517,0.0,0.0,0.0,6.0550084,2.809,0.0,0.0,0.0,3.7005236,2.5526154,0.0,0.0,0.0
7937,2730.5786,1429.1265,2770.0166,37.0,34.0,158.142,4.651235,4.2892942,2.0,2770.0166,1429.1265,1160.3048,3329.3218,1884.2302,35,2,0,0,0,33,1,0,0,0,138.618,19.524,0.0,0.0,0.0,4.2005453,19.524,0.0,0.0,0.0,4.1234546,9.762,0.0,0.0,0.0
57465,897.4606,897.4606,897.4606,714.0,197.0,1453.511,7.3782287,2.4152336,1.0,897.4606,4031.1462,2421.072,864.18835,1498.2981,714,0,0,0,0,197,0,0,0,0,1453.511,0.0,0.0,0.0,0.0,7.3782287,0.0,0.0,0.0,0.0,2.4152336,0.0,0.0,0.0,0.0
5556,1326.9205,949.02,3124.3708,1864.0,388.0,4088.296,9.105336,2.3201826,2.0,3124.3708,949.02,1414.6116,3848.3748,2274.5088,157,1707,0,0,0,78,371,0,0,0,367.58,3720.716,0.0,0.0,0.0,4.712564,10.028884,0.0,0.0,0.0,2.5733845,2.2669487,0.0,0.0,0.0
8583,2180.8015,1345.7675,3580.406,195.0,123.0,736.005,5.795315,3.747055,4.0,2077.883,3580.406,2147.895,1345.7675,1633.1616,180,10,4,1,0,113,9,4,1,0,663.362,64.026,7.401,1.216,0.0,5.87046,7.114,1.85025,1.216,0.0,3.735876,5.011667,1.85025,1.216,0.0
22755,568.3888,90.491806,2511.2395,3013.0,633.0,5833.932,7.2561345,2.6350882,4.0,868.60944,2511.2395,899.4793,1881.1736,90.491806,239,144,10,0,2620,164,103,9,0,528,908.404,311.523,12.285,0.0,4601.72,5.5390487,3.0244951,1.365,0.0,8.715379,4.1403356,2.2242038,1.1825556,0.0,2.2724621
10444,1491.5769,873.61786,4086.5364,943.0,226.0,1955.207,6.286839,2.3681092,3.0,2061.8237,4086.5364,2566.2139,873.61786,1877.8469,303,11,0,629,0,132,11,0,168,0,631.291,39.222,0.0,1284.694,0.0,4.7825074,3.5656364,0.0,7.646988,0.0,2.3240151,3.5656364,0.0,2.3243454,0.0
27756,2645.679,2645.679,2645.679,111.0,80.0,239.323,2.9915376,2.1627624,1.0,2645.679,1182.8315,1518.2594,4018.6394,2212.699,111,0,0,0,0,80,0,0,0,0,239.323,0.0,0.0,0.0,0.0,2.9915376,0.0,0.0,0.0,0.0,2.1627624,0.0,0.0,0.0,0.0
34835,2891.5825,2878.3113,2977.845,38.0,29.0,87.135,2.9045,2.7190332,2.0,2878.3113,2977.845,2053.0159,2601.3125,2105.712,34,4,0,0,0,26,4,0,0,0,80.701,6.434,0.0,0.0,0.0,3.1038847,1.6085,0.0,0.0,0.0,2.8898847,1.6085,0.0,0.0,0.0
13834,1558.8507,269.39124,3001.135,5009.0,614.0,11607.39,13.528426,3.0370185,2.0,3001.135,269.39124,1358.5627,4042.0557,2279.1323,1418,3591,0,0,0,405,453,0,0,0,3576.043,8031.347,0.0,0.0,0.0,8.829736,17.729242,0.0,0.0,0.0,3.628716,2.5080178,0.0,0.0,0.0
2619,1594.8503,795.38806,3655.25,56.0,47.0,159.521,3.3940637,2.9043405,3.0,1542.1104,3655.25,2083.995,795.38806,1338.6741,44,4,0,8,0,35,4,0,8,0,132.562,9.085,0.0,17.874,0.0,3.7874856,2.27125,0.0,2.23425,0.0,3.129857,2.27125,0.0,2.23425,0.0
6176,931.29474,931.29474,931.29474,657.0,265.0,1452.412,5.4808,2.3968039,1.0,3439.8992,931.29474,2098.0405,4736.936,2917.85,0,657,0,0,0,0,265,0,0,0,0.0,1452.412,0.0,0.0,0.0,0.0,5.4808,0.0,0.0,0.0,0.0,2.3968039,0.0,0.0,0.0
40395,3927.9602,3709.2961,6677.853,661.0,279.0,1992.528,6.2266498,3.378672,4.0,3709.2961,6677.853,5355.2227,4084.0298,4603.3174,571,11,0,24,55,251,9,0,20,40,1792.077,67.814,0.0,38.794,93.843,7.139749,7.5348887,0.0,1.9397,2.346075,3.612749,7.2518888,0.0,1.72265,1.866375
29981,2290.024,1353.2552,2748.6597,4572.0,605.0,9465.828,10.345167,2.6689749,4.0,1835.1997,2748.6597,1353.2552,1827.8557,1094.7249,1356,3155,2,59,0,412,457,2,44,0,3339.065,6002.269,4.447,120.047,0.0,8.1045265,13.134068,2.2235,2.7283409,0.0,3.0859368,2.339628,2.2235,2.2056592,0.0
5890,534.7956,105.0588,3176.1045,1059.0,267.0,2723.301,9.294542,3.1105359,2.0,3176.1045,105.0588,1532.8895,4213.086,2454.352,55,1004,0,0,0,41,252,0,0,0,167.216,2556.085,0.0,0.0,0.0,4.078439,10.143194,0.0,0.0,0.0,3.4649024,3.052881,0.0,0.0,0.0
21849,2436.8118,1497.7186,3025.2964,7518.0,1061.0,19087.494,12.923151,3.7359397,2.0,3025.2964,1497.7186,2039.2081,4468.2656,2685.212,4854,2664,0,0,0,908,569,0,0,0,12512.024,6575.47,0.0,0.0,0.0,13.779762,11.556187,0.0,0.0,0.0,4.373587,2.7183936,0.0,0.0,0.0
38564,1122.5764,605.52814,3143.5295,920.0,365.0,2460.163,4.6070466,2.7786555,5.0,726.06036,3143.5295,1516.5482,1221.5442,605.52814,535,74,132,8,171,270,61,92,8,103,1637.4,157.355,267.741,18.031,379.636,6.0644445,2.57959,2.9102283,2.253875,3.6857865,3.3777184,2.263574,2.1100435,2.253875,2.1513107
56442,5833.7407,3317.8074,6018.736,228.0,139.0,504.285,3.454007,2.3114383,2.0,6018.736,3317.8074,4756.557,7389.784,5571.966,218,10,0,0,0,136,10,0,0,0,486.615,17.67,0.0,0.0,0.0,3.5780516,1.767,0.0,0.0,0.0,2.3514705,1.767,0.0,0.0,0.0
38305,170.10135,170.10135,170.10135,236.0,61.0,430.215,7.052705,2.2394755,1.0,1063.5497,2414.034,786.8475,1919.5402,170.10135,0,0,0,0,236,0,0,0,0,61,0.0,0.0,0.0,0.0,430.215,0.0,0.0,0.0,0.0,7.052705,0.0,0.0,0.0,0.0,2.2394755
7004,1820.5173,669.9483,2219.4724,8935.0,825.0,24742.32,19.905325,3.259098,3.0,1495.2875,2219.4724,669.9483,2106.942,604.90356,3853,5051,31,0,0,627,589,27,0,0,11526.431,13161.431,54.458,0.0,0.0,18.383463,22.345385,2.016963,0.0,0.0,3.879016,2.668219,1.7531482,0.0,0.0
53375,631.21844,68.19778,959.2392,279.0,158.0,794.802,4.367044,3.3325715,2.0,959.2392,2485.053,861.1093,1869.109,68.19778,166,0,0,0,113,115,0,0,0,67,586.217,0.0,0.0,0.0,208.585,5.097539,0.0,0.0,0.0,3.113209,4.1612434,0.0,0.0,0.0,1.9102238
18463,1940.0334,1940.0334,1940.0334,14.0,12.0,24.413,2.0344167,1.7445,1.0,1940.0334,3061.6025,1667.1729,1653.8542,1304.188,14,0,0,0,0,12,0,0,0,0,24.413,0.0,0.0,0.0,0.0,2.0344167,0.0,0.0,0.0,0.0,1.7445,0.0,0.0,0.0,0.0
34060,2402.3975,1998.3722,3435.4548,2562.0,628.0,5353.59,6.989021,2.282564,4.0,3435.4548,2142.2385,1998.3722,3639.2756,2545.8093,267,2272,12,0,11,152,591,12,0,11,545.759,4759.859,31.488,0.0,16.484,3.5905197,8.053907,2.624,0.0,1.4985454,2.1873946,2.3147006,2.624,0.0,1.4985454
57109,956.4343,402.1642,1319.0121,27.0,22.0,92.433,3.4234445,3.4234445,3.0,553.736,2930.5,1319.0121,1517.2217,402.1642,8,0,15,0,4,8,0,15,0,4,56.088,0.0,30.641,0.0,5.704,7.011,0.0,2.0427334,0.0,1.426,7.011,0.0,2.0427334,0.0,1.426
1128,1058.3483,750.0903,1674.8641,17.0,9.0,53.804,5.9782224,4.3647776,2.0,551.1586,3294.2957,1674.8641,1170.4225,750.0903,0,0,10,0,7,0,0,3,0,6,0.0,0.0,16.387,0.0,37.417,0.0,0.0,5.462333,0.0,6.2361665,0.0,0.0,3.017,0.0,5.0386667
9656,695.60724,204.74522,2520.2354,2035.0,553.0,6261.678,10.050847,4.0395956,3.0,799.8267,2520.2354,930.65,1923.8397,204.74522,1797,1,0,0,237,510,1,0,0,112,5789.528,6.789,0.0,0.0,465.361,11.3520155,6.789,0.0,0.0,4.155009,4.3738117,6.789,0.0,0.0,2.4931695
26621,1960.1707,1949.9513,1986.4315,2482.0,501.0,5317.886,9.028669,2.6969745,2.0,1986.4315,1949.9513,721.76514,2496.8281,1092.8905,294,2188,0,0,0,165,424,0,0,0,677.828,4640.058,0.0,0.0,0.0,4.1080484,10.943533,0.0,0.0,0.0,2.7379272,2.6810377,0.0,0.0,0.0
40203,3999.785,1069.8683,4322.26,920.0,325.0,1991.025,5.6402974,2.7158556,2.0,4322.26,1069.8683,2658.2224,5302.057,3582.9985,882,38,0,0,0,318,35,0,0,0,1898.812,92.213,0.0,0.0,0.0,5.971107,2.6346571,0.0,0.0,0.0,2.7430692,2.4686,0.0,0.0,0.0
48334,2879.7048,2051.6714,2973.833,347.0,185.0,1077.332,5.359861,4.3440447,3.0,2880.4614,2973.833,2051.6714,2605.9856,2106.877,306,37,4,0,0,173,25,3,0,0,998.593,72.48,6.259,0.0,0.0,5.772214,2.8992,2.0863333,0.0,0.0,4.7475204,1.87092,1.6863333,0.0,0.0
38687,2110.1465,1069.7021,2325.4988,2306.0,653.0,5675.261,6.6145234,3.1089044,3.0,2325.4988,2034.3611,1069.7021,2657.3547,1439.5176,636,1629,41,0,0,336,488,34,0,0,1841.59,3762.128,71.543,0.0,0.0,5.4809227,7.7092786,2.1042058,0.0,0.0,3.7005656,2.7951148,1.7657058,0.0,0.0
47919,5141.069,2067.871,6376.451,2246.0,406.0,5649.23,13.168368,3.315606,4.0,5231.54,2067.871,3685.2903,6376.451,4592.403,2222,7,14,3,0,406,7,13,3,0,5589.82,15.996,30.739,12.675,0.0,13.768029,2.285143,2.3645384,4.225,0.0,3.3614876,2.285143,2.2276924,4.225,0.0
47665,396.4823,396.4823,396.4823,21.0,19.0,21.185,1.115,1.0649474,1.0,1012.675,2805.75,1186.1005,1507.398,396.4823,0,0,0,0,21,0,0,0,0,19,0.0,0.0,0.0,0.0,21.185,0.0,0.0,0.0,0.0,1.115,0.0,0.0,0.0,0.0,1.0649474
49177,4829.3613,2884.449,6070.528,3675.0,497.0,6984.888,9.490337,2.401481,4.0,6070.528,2884.449,4509.3857,7195.603,5421.8325,2565,1058,41,0,11,425,269,32,0,10,5082.174,1810.033,74.374,0.0,18.307,11.958056,6.7287474,2.3241875,0.0,1.8307,2.7114305,2.0152416,1.7579376,0.0,1.6778
42822,771.0854,638.90356,1185.4247,344.0,190.0,1099.477,5.1138463,3.9215302,2.0,638.90356,2796.6355,1185.4247,1631.8918,273.84613,274,0,70,0,0,163,0,52,0,0,970.744,0.0,128.733,0.0,0.0,5.955485,0.0,2.4756346,0.0,0.0,4.5406013,0.0,1.9809808,0.0,0.0
14814,1734.9038,844.11884,2525.2705,3523.0,623.0,7132.504,10.322003,2.7498624,4.0,1653.7047,2525.2705,1066.6307,1904.9951,844.11884,3443,75,4,0,1,618,68,4,0,1,6958.211,165.451,7.356,0.0,1.486,11.259241,2.4331028,1.839,0.0,1.486,2.8228688,2.1585295,1.839,0.0,1.486
10957,686.307,119.93593,3174.626,880.0,277.0,1948.615,5.922842,2.4893162,2.0,3174.626,119.93593,1526.964,4205.126,2449.158,75,805,0,0,0,61,268,0,0,0,218.428,1730.187,0.0,0.0,0.0,3.580787,6.4559216,0.0,0.0,0.0,2.9046392,2.3947835,0.0,0.0,0.0
31094,1390.2148,1390.2148,1390.2148,15.0,14.0,61.114,4.365286,4.0259285,1.0,1390.2148,2453.6868,890.3098,1876.8031,545.26337,15,0,0,0,0,14,0,0,0,0,61.114,0.0,0.0,0.0,0.0,4.365286,0.0,0.0,0.0,0.0,4.0259285,0.0,0.0,0.0,0.0
26419,905.13165,905.13165,905.13165,6.0,5.0,15.224,3.0448,2.8622,1.0,2064.7002,4056.3113,2541.3508,905.13165,1862.9786,0,0,0,6,0,0,0,0,5,0,0.0,0.0,0.0,15.224,0.0,0.0,0.0,0.0,3.0448,0.0,0.0,0.0,0.0,2.8622,0.0
45814,1453.7985,1453.7985,1453.7985,567.0,209.0,1332.236,6.374335,3.079689,1.0,1453.7985,2213.2566,644.09143,2105.5566,561.10645,567,0,0,0,0,209,0,0,0,0,1332.236,0.0,0.0,0.0,0.0,6.374335,0.0,0.0,0.0,0.0,3.079689,0.0,0.0,0.0,0.0
